"Date"	"Station"	"Tow"	"Time"	"Tide"	"Bottom Depth"	"Cable Out"	"Duration"	"Net Meter Serial"	"Net Meter Start"	"Net Meter End"	"Net Meter Check"	"CB Meter Serial"	"CB Meter Start"	"CB Meter End"	"CB Meter Check"	"Comments"
6/30/2009 0:00:00	606	3	12/30/1899 9:41:00	"4"	25	175	10.00	23286	848017	872160	24143	23294				
6/30/2009 0:00:00	609	1	12/30/1899 8:11:00	"4"	30	200	10.00	23286	723502	748140	24638	23294	573704	580401	6697	
6/30/2009 0:00:00	609	2	12/30/1899 8:24:00	"4"	30	200	10.00	23286	748140	773499	25359	23294				
6/30/2009 0:00:00	609	3	12/30/1899 8:38:00	"4"	30	200	10.00	23286	773499	798401	24902	23294				
6/30/2009 0:00:00	610	1	12/30/1899 7:20:00	"2"	20	150	10.00	23286	650618	674348	23730	23294	539889	557063	17174	
6/30/2009 0:00:00	610	2	12/30/1899 7:35:00	"2"	20	150	10.00	23286	674348	698707	24359	23294				
6/30/2009 0:00:00	610	3	12/30/1899 7:49:00	"2"	20	150	10.00	23286	698707	723189	24482	23294				
6/30/2009 0:00:00	705	1	12/30/1899 13:02:00	"1"	12	100	10.00	21920	758931	781518	22587	16969	194478	212079	17601	
6/30/2009 0:00:00	705	2	12/30/1899 13:15:00	"1"	12	100	10.00	21920	781518	804564	23046	16969				"5 min pull 30 sec late (prob. w/hydraulics)"
6/30/2009 0:00:00	705	3	12/30/1899 13:28:00	"1"	12	100	10.00	21920	804564	827049	22485	16969				
6/30/2009 0:00:00	706	1	12/30/1899 13:50:00	"2"	32	225	10.00	21920	827287	851795	24508	16969	245681	263602	17921	
6/30/2009 0:00:00	706	2	12/30/1899 14:04:00	"2"	32	225	10.00	21920	851795	876120	24325	16969				
6/30/2009 0:00:00	706	3	12/30/1899 14:18:00	"2"	32	225	10.00	21920	876120	900046	23926	16969				
6/30/2009 0:00:00	707	1	12/30/1899 12:18:00	"4"	31	200	10.00	21920	685860	710424	24564	16969	137573	156240	18667	
6/30/2009 0:00:00	707	2	12/30/1899 12:32:00	"4"	31	200	10.00	21920	710424	734647	24223	16969				
6/30/2009 0:00:00	707	3	12/30/1899 12:46:00	"4"	31	200	10.00	21920	734647	758907	24260	16969				
6/30/2009 0:00:00	711	1	12/30/1899 11:12:00	"4"	13	75	10.00	21920	604603	627523	22920	16969	79761	97071	17310	
6/30/2009 0:00:00	711	2	12/30/1899 11:27:00	"4"	13	75	10.00	21920	627523	650830	23307	16969				
6/30/2009 0:00:00	711	3	12/30/1899 11:41:00	"4"	13	75	10.00	21920	650830	675193	24363	16969				
6/30/2009 0:00:00	812	1	12/30/1899 9:50:00	"4"	19	125	10.00	21920	534646	556557	21911	16969	3523	19799	16276	"Tow 1: less than 5 % of sample lost during processing."
6/30/2009 0:00:00	812	2	12/30/1899 10:05:00	"4"	19	100	10.00	21920	556557	580596	24039	16969				"Tow 2: 5 min pull 40 sec late. 30 sec pull 30 sec late. Tows 2 & 3 changed to 100' cable length due to heavy debris."
6/30/2009 0:00:00	812	3	12/30/1899 10:19:00	"4"	19	100	10.00	21920	580596	603817	23221	16969				
6/30/2009 0:00:00	815	1	12/30/1899 8:41:00	"2"	13	100	10.00	21920	461507	484620	23113	16969	930972	948348	17376	
6/30/2009 0:00:00	815	2	12/30/1899 8:55:00	"2"	13	100	10.00	21920	484620	508216	23596	16969				
6/30/2009 0:00:00	815	3	12/30/1899 9:08:00	"2"	13	100	10.00	21920	508216	533220	25004	16969				
6/30/2009 0:00:00	906	1	12/30/1899 7:43:00	"2"	36	225	10.00	21920	387749	410850	23101	16969	871229	888849	17620	
6/30/2009 0:00:00	906	2	12/30/1899 7:58:00	"2"	36	225	10.00	21920	410850	434457	23607	16969				
6/30/2009 0:00:00	906	3	12/30/1899 8:13:00	"2"	36	225	10.00	21920	434457	458461	24004	16969				
6/30/2009 0:00:00	919	1	12/30/1899 6:40:00	"2"	18	150	10.00	21920	320750	342921	22171	16969	822208	839319	17111	
6/30/2009 0:00:00	919	2	12/30/1899 6:54:00	"2"	18	150	10.00	21920	342921	365520	22599	16969				
6/30/2009 0:00:00	919	3	12/30/1899 7:09:00	"2"	18	150	10.00	21920	365520	387714	22194	16969				
7/1/2009 0:00:00	323	1	12/30/1899 7:23:00	"2"	10	75	10.00	23286	188738	210915	22177	23294	730796	739228	8432	
7/1/2009 0:00:00	323	2	12/30/1899 7:36:00	"2"	10	75	10.00	23286	210915	232240	21325	23294				
7/1/2009 0:00:00	323	3	12/30/1899 7:48:00	"2"	10	75	10.00	23286	232240	253489	21249	23294				
7/1/2009 0:00:00	340	1	12/30/1899 12:58:00	"4"	10	75	10.00	23286	605841	629060	23219	23294	980283	995471	15188	
7/1/2009 0:00:00	340	2	12/30/1899 13:11:00	"4"	10	75	10.00	23286	629060	651581	22521	23294				
7/1/2009 0:00:00	340	3	12/30/1899 13:23:00	"4"	10	75	10.00	23286	651581	673467	21886	23294				
7/1/2009 0:00:00	342	1	12/30/1899 8:18:00	"4"	23	175	10.00	23286	255632	278502	22870	23294	753838	760560	6722	
7/1/2009 0:00:00	342	2	12/30/1899 8:31:00	"4"	23	175	10.00	23286	278502	302370	23868	23294				
7/1/2009 0:00:00	342	3	12/30/1899 8:45:00	"4"	23	175	10.00	23286	302370	326859	24489	23294				
7/1/2009 0:00:00	343	1	12/30/1899 9:08:00	"4"	15	75	10.00	23286	328552	351057	22505	23294	779986	786124	6138	
7/1/2009 0:00:00	343	2	12/30/1899 9:22:00	"4"	15	75	10.00	23286	351057	373309	22252	23294				"retow cb"
7/1/2009 0:00:00	343	3	12/30/1899 9:34:00	"4"	15	75	10.00	23286	373309	396506	23197	23294				
7/1/2009 0:00:00	344	1	12/30/1899 9:58:00	"4"	10	75	10.00	23286	396509	418691	22182	23294	798723	815808	17085	
7/1/2009 0:00:00	344	2	12/30/1899 10:11:00	"4"	10	75	10.00	23286	418691	441640	22949	23294				"cb on tow 2"
7/1/2009 0:00:00	344	3	12/30/1899 10:23:00	"4"	10	75	10.00	23286	441640	464372	22732	23294				
7/1/2009 0:00:00	345	1	12/30/1899 10:59:00	"4"	14	75	10.00	23286	464473	487597	23124	23294	830934	846104	15170	
7/1/2009 0:00:00	345	2	12/30/1899 11:12:00	"4"	14	75	10.00	23286	487597	510581	22984	23294				
7/1/2009 0:00:00	345	3	12/30/1899 11:25:00	"4"	14	75	10.00	23286	510581	534118	23537	23294				
7/1/2009 0:00:00	346	1	12/30/1899 11:41:00	"4"	20	75	10.00	23286	534454	557598	23144	23294	877074	892297	15223	"Tow #1: Small amount of sample spilled from cod-end jar onto canvas of net and plants.  Plants put back into cod end jar.  Sample retrieved. (add'l notes added by ECG 15 July 2009)"
7/1/2009 0:00:00	346	2	12/30/1899 11:55:00	"4"	20	75	10.00	23286	557598	580600	23002	23294				
7/1/2009 0:00:00	346	3	12/30/1899 12:07:00	"4"	20	75	10.00	23286	580600	603219	22619	23294				
7/1/2009 0:00:00	405	1	12/30/1899 13:55:00	"4"	9	75	10.00	23286	673734	696780	23046	23294	23057	37858	14801	
7/1/2009 0:00:00	405	2	12/30/1899 14:08:00	"4"	9	75	10.00	23286	696780	719549	22769	23294				
7/1/2009 0:00:00	405	3	12/30/1899 14:20:00	"4"	9	75	10.00	23286	719549	742588	23039	23294				
7/1/2009 0:00:00	508	1	12/30/1899 9:39:00	"4"	54	225	10.00	21920	122112	144976	22864	16969	488926	510900	21974	
7/1/2009 0:00:00	508	2	12/30/1899 9:53:00	"4"	54	225	10.00	21920	144976	169892	24916	16969				
7/1/2009 0:00:00	508	3	12/30/1899 10:13:00	"4"	54	225	10.00	21920	169892	194690	24798	16969				
7/1/2009 0:00:00	513	1	12/30/1899 10:36:00	"4"	30	200	10.00	21920	194683	218429	23746	16969	530339	546198	15859	
7/1/2009 0:00:00	513	2	12/30/1899 10:50:00	"4"	30	200	10.00	21920	218429	242117	23688	16969				
7/1/2009 0:00:00	513	3	12/30/1899 11:04:00	"4"	30	200	10.00	21920	242117	265983	23866	16969				
7/1/2009 0:00:00	520	1	12/30/1899 8:40:00	"4"	40	225	10.00	21920	45605	70277	24672	16969	427685	445050	17365	
7/1/2009 0:00:00	520	2	12/30/1899 8:56:00	"4"	40	225	10.00	21920	70277	95379	25102	16969				
7/1/2009 0:00:00	520	3	12/30/1899 9:10:00	"4"	40	225	10.00	21920	95379	119505	24126	16969				
7/1/2009 0:00:00	703	1	12/30/1899 12:27:00	"4"	12	100	10.00	21920	338124	360206	22082	16969	625300	642409	17109	
7/1/2009 0:00:00	703	2	12/30/1899 12:43:00	"4"	12	100	10.00	21920	360206	383728	23522	16969				
7/1/2009 0:00:00	703	3	12/30/1899 13:01:00	"4"	12	100	10.00	21920	383728	406612	22884	16969				
7/1/2009 0:00:00	704	1	12/30/1899 11:35:00	"4"	26	175	10.00	21920	265996	290167	24171	16969	576950	590533	13583	
7/1/2009 0:00:00	704	2	12/30/1899 11:49:00	"4"	26	175	10.00	21920	290167	313760	23593	16969				
7/1/2009 0:00:00	704	3	12/30/1899 12:03:00	"4"	26	175	10.00	21920	313760	337959	24199	16969				
7/1/2009 0:00:00	801	1	12/30/1899 7:46:00	"4"	22	175	10.00	21920	973666	996866	23200	16969	365863	384840	18977	
7/1/2009 0:00:00	801	2	12/30/1899 8:00:00	"4"	22	175	10.00	21920	996866	19905	23039	16969				
7/1/2009 0:00:00	801	3	12/30/1899 8:16:00	"4"	22	175	10.00	21920	19905	43502	23597	16969				
7/1/2009 0:00:00	804	1	12/30/1899 6:46:00	"3"	30	200	10.00	21920	901655	924975	23320	16969	309020	326457	17437	
7/1/2009 0:00:00	804	2	12/30/1899 7:01:00	"3"	30	200	10.00	21920	924975	948620	23645	16969				
7/1/2009 0:00:00	804	3	12/30/1899 7:15:00	"3"	30	200	10.00	21920	948620	972089	23469	16969				
7/2/2009 0:00:00	411	1	12/30/1899 9:51:00	"4"	10	75	10.00	23286	814963	836771	21808	23294	93587	99527	5940	
7/2/2009 0:00:00	411	2	12/30/1899 10:03:00	"4"	10	75	10.00	23286	836771	858744	21973	23294				
7/2/2009 0:00:00	411	3	12/30/1899 10:16:00	"4"	10	75	10.00	23286	858744	881424	22680	23294				
7/2/2009 0:00:00	418	1	12/30/1899 9:01:00	"4"	35	175	10.00	23286	742723	766493	23770	23294	59888	75484	15596	
7/2/2009 0:00:00	418	2	12/30/1899 9:14:00	"4"	35	175	10.00	23286	766493	790387	23894	23294				
7/2/2009 0:00:00	418	3	12/30/1899 9:28:00	"4"	35	175	10.00	23286	790387	814957	24570	23294				
3/15/2010 0:00:00	711	1	12/30/1899 8:27:00	"2"	12	100	10.00	23749	195	23219	23024	20780	85184	100324	15140	
3/15/2010 0:00:00	711	2	12/30/1899 8:57:00	"2"	12	100	10.00	23749	44865	68224	23359	20780				"Retow #2 (spilled sample)"
3/15/2010 0:00:00	711	3	12/30/1899 9:11:00	"2"	12	100	10.00	23749	68224	90516	22292	20780				
3/15/2010 0:00:00	716	1	12/30/1899 11:30:00	"2"	40	225	10.00	23749	228007	252743	24736	20780	247768	264424	16656	
3/15/2010 0:00:00	716	2	12/30/1899 11:44:00	"2"	40	225	10.00	23749	252743	276228	23485	20780				
3/15/2010 0:00:00	716	3	12/30/1899 11:58:00	"2"	40	225	10.00	23749	276228	298627	22399	20780				
3/15/2010 0:00:00	718	1	12/30/1899 12:42:00	"3"	10	75	10.00	23749	299885	323531	23646	20780	300676	316821	16145	
3/15/2010 0:00:00	718	2	12/30/1899 13:04:00	"3"	10	75	10.00	23749	330675	353834	23159	20780				
3/15/2010 0:00:00	718	3	12/30/1899 13:17:00	"3"	10	75	10.00	23749	353834	378123	24289	20780				
3/15/2010 0:00:00	719	1	12/30/1899 10:35:00	"3"	36	225	10.00	23749	161050	183563	22513	20780	194686	211201	16515	
3/15/2010 0:00:00	719	2	12/30/1899 10:49:00	"3"	36	225	10.00	23749	183563	205837	22274	20780				
3/15/2010 0:00:00	719	3	12/30/1899 11:04:00	"3"	36	225	10.00	23749	205837	228024	22187	20780				
3/15/2010 0:00:00	720	1	12/30/1899 13:45:00	"4"	8	75	10.00	23749	378119	399434	21315	20780	358828	373999	15171	
3/15/2010 0:00:00	720	2	12/30/1899 14:02:00	"4"	8	75	10.00	23749	399434	423448	24014	20780				
3/15/2010 0:00:00	720	3	12/30/1899 14:16:00	"4"	8	75	10.00	23749	423448	447404	23956	20780				
3/15/2010 0:00:00	723	1	12/30/1899 9:38:00	"2"	39	225	10.00	23749	90515	113506	22991	20780	145278	161553	16275	
3/15/2010 0:00:00	723	2	12/30/1899 9:55:00	"2"	39	225	10.00	23749	113506	137166	23660	20780				
3/15/2010 0:00:00	723	3	12/30/1899 10:08:00	"2"	39	225	10.00	23749	137166	160572	23406	20780				
3/15/2010 0:00:00	724	1	12/30/1899 15:12:00	"4"	18	125	10.00	23749	451179	475647	24468	20780	412106	427680	15574	"Retow #1 (broke board, snagged on tree in front of pipe).  Changed depth to 125 per boat op and biologist."
3/15/2010 0:00:00	724	2	12/30/1899 15:26:00	"4"	18	125	10.00	23749	475647	499354	23707	20780				
3/15/2010 0:00:00	724	3	12/30/1899 15:40:00	"4"	18	125	10.00	23749	499354	523904	24550	20780				
3/15/2010 0:00:00	726	1	12/30/1899 16:00:00	"4"	14	125	10.00	23749	523972	546605	22633	20780	457999	471904	13905	
3/15/2010 0:00:00	726	2	12/30/1899 16:19:00	"4"	14	125	10.00	23749	546605	570131	23526	20780				"Tow #2 (3:40) pulled 40 seconds late."
3/15/2010 0:00:00	726	3	12/30/1899 16:33:00	"4"	14	125	10.00	23749	570131	594522	24391	20780				
3/15/2010 0:00:00	809	1	12/30/1899 8:23:00	"2"	40	225	10.00	23811	610522	634050	23528	23978	331045	345057	14012	
3/15/2010 0:00:00	809	2	12/30/1899 8:41:00	"2"	40	225	10.00	23811	634050	657587	23537	23978				
3/15/2010 0:00:00	809	3	12/30/1899 8:54:00	"2"	40	225	10.00	23811	657587	679522	21935	23978				
3/15/2010 0:00:00	901	1	12/30/1899 9:19:00	"2"	10	75	10.00	23811	679524	699890	20366	23978	362667	378422	15755	
3/15/2010 0:00:00	901	2	12/30/1899 9:33:00	"2"	10	75	10.00	23811	699890	720924	21034	23978				
3/15/2010 0:00:00	901	3	12/30/1899 9:47:00	"2"	10	75	10.00	23811	720924	742838	21914	23978				
3/15/2010 0:00:00	902	1	12/30/1899 10:06:00	"2"	24	175	10.00	23811	742816	764153	21337	23978	408024	421640	13616	
3/15/2010 0:00:00	902	2	12/30/1899 10:19:00	"2"	24	175	10.00	23811	764153	785452	21299	23978				
3/15/2010 0:00:00	902	3	12/30/1899 10:32:00	"2"	24	175	10.00	23811	785452	806941	21489	23978				
3/15/2010 0:00:00	912	1	12/30/1899 14:54:00	"4"	40	225	10.00	23811	42297	64652	22355	23978	556055	568960	12905	
3/15/2010 0:00:00	912	2	12/30/1899 15:07:00	"4"	40	225	10.00	23811	64652	88976	24324	23978				
3/15/2010 0:00:00	912	3	12/30/1899 15:21:00	"4"	40	225	10.00	23811	88976	112476	23500	23978				
3/15/2010 0:00:00	914	1	12/30/1899 13:29:00	"2"	28	200	10.00	23811	970111	994243	24132	23978	519564	532295	12731	"redone, hit bottom, lots of peet and mud."
3/15/2010 0:00:00	914	2	12/30/1899 13:42:00	"2"	28	200	10.00	23811	994243	17630	23387	23978				
3/15/2010 0:00:00	914	3	12/30/1899 13:54:00	"2"	28	200	10.00	23811	17630	41866	24236	23978				
3/15/2010 0:00:00	915	1	12/30/1899 10:59:00	"2"	24	175	10.00	23811	807027	829271	22244	23978	449274	462318	13044	
3/15/2010 0:00:00	915	2	12/30/1899 11:13:00	"2"	24	175	10.00	23811	829271	853539	24268	23978				"#2 tow @150 instead of 173"
3/15/2010 0:00:00	915	3	12/30/1899 11:26:00	"2"	24	175	10.00	23811	853539	877722	24183	23978				"MIssed a pull - brought all the way in from 100'"
3/15/2010 0:00:00	918	1	12/30/1899 11:57:00	"2"	21	150	10.00	23811	877969	900053	22084	23978	491604	504179	12575	
3/15/2010 0:00:00	918	2	12/30/1899 12:10:00	"2"	21	150	10.00	23811	900053	922823	22770	23978				
3/15/2010 0:00:00	918	3	12/30/1899 12:23:00	"2"	21	150	10.00	23811	922823	946929	24106	23978				
3/16/2010 0:00:00	501	1	12/30/1899 12:44:00	"4"	26	175	10.00	23749	804321	828333	24012	20780	629999	643495	13496	
3/16/2010 0:00:00	501	2	12/30/1899 12:57:00	"4"	26	175	10.00	23749	828333	852396	24063	20780				
3/16/2010 0:00:00	501	3	12/30/1899 13:11:00	"4"	26	175	10.00	23749	852396	875793	23397	20780				
3/16/2010 0:00:00	602	1	12/30/1899 13:36:00	"4"	7	75	10.00	23749	875791	896364	20573	20780	670504	683830	13326	
3/16/2010 0:00:00	602	2	12/30/1899 13:50:00	"4"	7	75	10.00	23749	896662	920754	24092	20780				
3/16/2010 0:00:00	602	3	12/30/1899 14:03:00	"4"	7	75	10.00	23749	920754	943275	22521	20780				
3/16/2010 0:00:00	606	1	12/30/1899 14:27:00	"4"	26	175	10.00	23749	943287	967065	23778	20780	719049	732420	13371	
3/16/2010 0:00:00	606	2	12/30/1899 14:41:00	"4"	26	175	10.00	23749	967084	989053	21969	20780				
3/16/2010 0:00:00	606	3	12/30/1899 14:56:00	"4"	26	175	10.00	23749	989564	13499	23935	20780				
3/16/2010 0:00:00	609	1	12/30/1899 9:56:00	"2"	26	175	10.00	23749	709755	732805	23050	20780	584877	593944	9067	
3/16/2010 0:00:00	609	2	12/30/1899 10:10:00	"2"	26	175	10.00	23749	732805	755632	22827	20780				"1st pull at 8:00 mins. instead of 8:50 mins."
3/16/2010 0:00:00	610	1	12/30/1899 9:00:00	"2"	13	100	10.00	23749	637854	662974	25120	20780	554391	568796	14405	
3/16/2010 0:00:00	610	2	12/30/1899 9:15:00	"2"	13	100	10.00	23749	662974	684520	21546	20780				
3/16/2010 0:00:00	610	3	12/30/1899 9:30:00	"2"	13	100	10.00	23749	684520	708193	23673	20780				
3/16/2010 0:00:00	705	1	12/30/1899 12:58:00	"2"	15	125	10.00	23811	535637	558390	22753	23978	759784	772196	12412	
3/16/2010 0:00:00	705	2	12/30/1899 13:11:00	"2"	15	125	10.00	23811	558390	581491	23101	23978				
3/16/2010 0:00:00	705	3	12/30/1899 13:23:00	"2"	15	125	10.00	23811	581491	601899	20408	23978				
3/16/2010 0:00:00	706	1	12/30/1899 13:43:00	"2"	31	200	10.00	23811	601953	625467	23514	23978	795224	806613	11389	
3/16/2010 0:00:00	706	2	12/30/1899 13:57:00	"2"	31	200	10.00	23811	625467	648948	23481	23978				
3/16/2010 0:00:00	706	3	12/30/1899 14:10:00	"2"	31	200	10.00	23811	648948	672164	23216	23978				
3/16/2010 0:00:00	707	1	12/30/1899 12:15:00	"2"	33	225	10.00	23811	462825	487023	24198	23978	721170	733384	12214	
3/16/2010 0:00:00	707	2	12/30/1899 12:28:00	"2"	33	225	10.00	23811	487023	510856	23833	23978				
3/16/2010 0:00:00	707	3	12/30/1899 12:41:00	"2"	33	225	10.00	23811	510856	535633	24777	23978				
3/16/2010 0:00:00	812	1	12/30/1899 11:24:00	"2"	23	175	5.00	23811	424229	436785	12556	23978	704025	707802	3777	
3/16/2010 0:00:00	812	2	12/30/1899 11:31:00	"2"	23	175	5.00	23811	436785	450142	13357	23978				
3/16/2010 0:00:00	812	3	12/30/1899 11:39:00	"2"	23	175	5.00	23811	450142	462749	12607	23978				
3/16/2010 0:00:00	815	1	12/30/1899 10:35:00	"2"	13	100	10.00	23811	354476	378105	23629	23978	673394	685648	12254	
3/16/2010 0:00:00	815	2	12/30/1899 10:47:00	"2"	13	100	10.00	23811	378105	401368	23263	23978				
3/16/2010 0:00:00	815	3	12/30/1899 11:00:00	"2"	13	100	10.00	23811	401368	423882	22514	23978				
3/16/2010 0:00:00	906	1	12/30/1899 9:45:00	"2"	40	225	10.00	23811	278980	303600	24620	23978	647168	658701	11533	
3/16/2010 0:00:00	906	2	12/30/1899 9:58:00	"2"	40	225	10.00	23811	303600	328646	25046	23978				
3/16/2010 0:00:00	906	3	12/30/1899 10:11:00	"2"	40	225	10.00	23811	328646	353960	25314	23978				
3/16/2010 0:00:00	910	1	12/30/1899 8:53:00	"2"	37	225	10.00	23811	205072	229725	24653	23978	614778	626954	12176	
3/16/2010 0:00:00	910	2	12/30/1899 9:07:00	"2"	37	225	10.00	23811	229725	245131	15406	23978				
3/16/2010 0:00:00	910	3	12/30/1899 9:20:00	"2"	37	225	10.00	23811	245131	278837	33706	23978				
3/16/2010 0:00:00	919	1	12/30/1899 7:28:00	"3"	24	150	10.00	23811	112645	134852	22207	23978	578741	591495	12754	
3/16/2010 0:00:00	919	2	12/30/1899 7:45:00	"3"	24	150	10.00	23811	134852	158470	23618	23978				
3/16/2010 0:00:00	919	3	12/30/1899 7:58:00	"3"	24	150	10.00	23811	158470	182152	23682	23978				"Missed 1st pull (done @ 7:15)"
3/17/2010 0:00:00	323	1	12/30/1899 7:26:00	"2"	10	75	10.00	23749	37630	59966	22336	20780	762186	777155	14969	
3/17/2010 0:00:00	323	2	12/30/1899 7:42:00	"2"	10	75	10.00	23749	59966	83478	23512	20780				
3/17/2010 0:00:00	323	3	12/30/1899 7:55:00	"2"	10	75	10.00	23749	83478	107082	23604	20780				
3/17/2010 0:00:00	340	1	12/30/1899 8:26:00	"2"	13	100	10.00	23749	112911	136023	23112	20780	817194	831988	14794	
3/17/2010 0:00:00	340	2	12/30/1899 8:40:00	"2"	13	100	10.00	23749	136023	159554	23531	20780				
3/17/2010 0:00:00	340	3	12/30/1899 8:53:00	"2"	13	100	10.00	23749	159554	182862	23308	20780				
3/17/2010 0:00:00	342	1	12/30/1899 9:16:00	"2"	26	175	10.00	23749	183062	207149	24087	20780	851277	865700	14423	
3/17/2010 0:00:00	342	2	12/30/1899 9:32:00	"2"	26	175	10.00	23749	207149	229912	22763	20780				
3/17/2010 0:00:00	342	3	12/30/1899 9:48:00	"2"	26	175	10.00	23749	229912	253302	23390	20780				
3/17/2010 0:00:00	343	1	12/30/1899 10:15:00	"3"	13	75	10.00	23749	255065	277707	22642	20780	893356	908687	15331	
3/17/2010 0:00:00	343	2	12/30/1899 10:28:00	"3"	13	75	10.00	23749	277707	301346	23639	20780				
3/17/2010 0:00:00	343	3	12/30/1899 10:41:00	"3"	13	75	10.00	23749	301346	325425	24079	20780				
3/17/2010 0:00:00	344	1	12/30/1899 11:14:00	"4"	13	75	10.00	23749	325456	348119	22663	20780	946964	961748	14784	
3/17/2010 0:00:00	344	2	12/30/1899 11:27:00	"4"	13	75	10.00	23749	348119	370991	22872	20780				
3/17/2010 0:00:00	344	3	12/30/1899 11:41:00	"4"	13	75	10.00	23749	370991	393593	22602	20780				
3/17/2010 0:00:00	345	1	12/30/1899 12:26:00	"4"	13	75	10.00	23749	393956	417903	23947	20780	976308	994506	18198	
3/17/2010 0:00:00	345	2	12/30/1899 12:39:00	"4"	13	75	10.00	23749	417903	440827	22924	20780				
3/17/2010 0:00:00	345	3	12/30/1899 12:52:00	"4"	13	75	10.00	23749	440827	464515	23688	20780				
3/17/2010 0:00:00	346	1	12/30/1899 13:16:00	"4"	14	75	10.00	23749	465953	489198	23245	20780	2429	20944	18515	
3/17/2010 0:00:00	346	2	12/30/1899 13:29:00	"4"	14	75	10.00	23749	489198	513621	24423	20780				
3/17/2010 0:00:00	346	3	12/30/1899 13:42:00	"4"	14	75	10.00	23749	513621	536100	22479	20780				
3/17/2010 0:00:00	508	1	12/30/1899 10:37:00	"2"	44	225	10.00	23811	955120	980030	24910	23978	977838	989547	11709	
3/17/2010 0:00:00	508	2	12/30/1899 10:51:00	"2"	44	225	10.00	23811	980030	4571	24541	23978				
3/17/2010 0:00:00	508	3	12/30/1899 11:05:00	"2"	44	225	10.00	23811	4571	28567	23996	23978				
3/17/2010 0:00:00	513	1	12/30/1899 9:50:00	"2"	58	225	10.00	23811	879126	903912	24786	23978	941200	953273	12073	
3/17/2010 0:00:00	513	2	12/30/1899 10:04:00	"2"	58	225	10.00	23811	903912	928259	24347	23978				
3/17/2010 0:00:00	513	3	12/30/1899 10:17:00	"2"	58	225	10.00	23811	928259	955106	26847	23978				
3/17/2010 0:00:00	520	1	12/30/1899 11:33:00	"2"	42	225	10.00	23811	28562	53281	24719	23978	11095	22264	11169	
3/17/2010 0:00:00	520	2	12/30/1899 11:47:00	"2"	42	225	10.00	23811	53281	77141	23860	23978				
3/17/2010 0:00:00	520	3	12/30/1899 12:01:00	"2"	42	225	10.00	23811	77141	101593	24452	23978				
3/17/2010 0:00:00	703	1	12/30/1899 7:29:00	"2"	9	75	10.00	23811	672187	694258	22071	23978	830873	843346	12473	
3/17/2010 0:00:00	703	2	12/30/1899 7:43:00	"2"	6	75	10.00	23811	694258	716715	22457	23978				
3/17/2010 0:00:00	703	3	12/30/1899 7:56:00	"2"	8	75	10.00	23811	716715	739417	22702	23978				
3/17/2010 0:00:00	704	1	12/30/1899 8:13:00	"2"	32	225	10.00	23811	739454	763251	23797	23978	869677	881453	11776	
3/17/2010 0:00:00	704	2	12/30/1899 8:27:00	"2"	32	225	10.00	23811	763251	785112	21861	23978				
3/17/2010 0:00:00	704	3	12/30/1899 8:41:00	"2"	32	225	10.00	23811	785112	809101	23989	23978				
3/17/2010 0:00:00	801	1	12/30/1899 9:04:00	"2"	23	150	10.00	23811	809105	831967	22862	23978	905805	916920	11115	
3/17/2010 0:00:00	801	2	12/30/1899 9:18:00	"2"	23	150	10.00	23811	831967	855761	23794	23978				
3/17/2010 0:00:00	801	3	12/30/1899 9:31:00	"2"	23	150	10.00	23811	855761	879108	23347	23978				
3/17/2010 0:00:00	804	1	12/30/1899 12:22:00	"2"	38	225	10.00	23811	101599	126247	24648	23978	44746	56185	11439	
3/17/2010 0:00:00	804	2	12/30/1899 12:36:00	"2"	38	225	10.00	23811	126247	150508	24261	23978				
3/17/2010 0:00:00	804	3	12/30/1899 12:50:00	"2"	38	225	10.00	23811	150508	174664	24156	23978				
3/18/2010 0:00:00	405	1	12/30/1899 7:15:00	"2"	15	125	10.00	23749	556594	579968	23374	20780	51717	66655	14938	
3/18/2010 0:00:00	405	2	12/30/1899 7:28:00	"2"	15	125	10.00	23749	579970	603068	23098	20780				
3/18/2010 0:00:00	405	3	12/30/1899 7:40:00	"2"	15	125	10.00	23749	603068	626058	22990	20780				
3/18/2010 0:00:00	411	1	12/30/1899 9:14:00	"2"	10	75	10.00	23749	706670	728209	21539	20780	144156	158716	14560	
3/18/2010 0:00:00	411	2	12/30/1899 9:28:00	"2"	10	75	10.00	23749	728211	751688	23477	20780				
3/18/2010 0:00:00	411	3	12/30/1899 9:41:00	"2"	10	75	10.00	23749	751688	774179	22491	20780				
3/18/2010 0:00:00	418	1	12/30/1899 8:11:00	"2"	35	225	10.00	23749	627293	651440	24147	20780	97216	112643	15427	
3/18/2010 0:00:00	418	2	12/30/1899 8:25:00	"2"	35	225	10.00	23749	651445	675405	23960	20780				
3/18/2010 0:00:00	418	3	12/30/1899 8:38:00	"2"	30	200	10.00	23749	675404	699700	24296	20780				
3/18/2010 0:00:00	504	1	12/30/1899 10:29:00	"2"	22	175	10.00	23749	794140	817688	23548	20780	201355	215074	13719	" Retow #1. Wandered over to sand bar a couple of times (fluctuating depth)."
3/18/2010 0:00:00	504	2	12/30/1899 10:44:00	"2"	22	175	10.00	23749	817688	840738	23050	20780				
3/18/2010 0:00:00	504	3	12/30/1899 10:58:00	"2"	22	175	10.00	23749	840740	864317	23577	20780				
3/18/2010 0:00:00	519	1	12/30/1899 11:52:00	"2"	6	75	10.00	23749	890098	910977	20879	20780	246745	265442	18697	
