"Date"	"Station"	"Tow"	"Fish Code"	"Catch"	"1/4 Subsampled"	"1/2 Subsampled"
4/1/2004 0:00:00	508	1	0	7	0	0
4/1/2004 0:00:00	508	1	2	173	0	0
4/1/2004 0:00:00	508	1	10	1	0	0
4/1/2004 0:00:00	508	1	20	1	0	0
4/1/2004 0:00:00	508	1	49	2	0	0
4/1/2004 0:00:00	508	1	52	1	0	0
4/1/2004 0:00:00	508	2	0	3	0	0
4/1/2004 0:00:00	508	2	2	285	0	0
4/1/2004 0:00:00	508	2	10	1	0	0
4/1/2004 0:00:00	508	2	49	1	0	0
4/1/2004 0:00:00	508	2	52	4	0	0
4/1/2004 0:00:00	508	3	2	253	0	0
4/1/2004 0:00:00	508	3	10	4	0	0
4/1/2004 0:00:00	508	3	52	11	0	0
4/1/2004 0:00:00	513	1	0	1	0	0
4/1/2004 0:00:00	513	1	2	5	0	0
4/1/2004 0:00:00	513	2	2	14	0	0
4/1/2004 0:00:00	513	2	3	1	0	0
4/1/2004 0:00:00	513	2	52	3	0	0
4/1/2004 0:00:00	513	3	0	1	0	0
4/1/2004 0:00:00	513	3	2	24	0	0
4/1/2004 0:00:00	513	3	52	2	0	0
4/1/2004 0:00:00	519	1	0	3	0	0
4/1/2004 0:00:00	519	1	2	336	0	0
4/1/2004 0:00:00	519	1	10	3	0	0
4/1/2004 0:00:00	519	1	20	1	0	0
4/1/2004 0:00:00	519	1	49	1	0	0
4/1/2004 0:00:00	519	1	52	92	0	0
4/1/2004 0:00:00	519	2	0	1	0	0
4/1/2004 0:00:00	519	2	2	62	0	0
4/1/2004 0:00:00	519	2	3	1	0	0
4/1/2004 0:00:00	519	2	20	1	0	0
4/1/2004 0:00:00	519	2	49	1	0	0
4/1/2004 0:00:00	519	2	52	309	0	0
4/1/2004 0:00:00	519	3	0	3	0	0
4/1/2004 0:00:00	519	3	2	106	0	0
4/1/2004 0:00:00	519	3	10	1	0	0
4/1/2004 0:00:00	519	3	49	1	0	0
4/1/2004 0:00:00	519	3	52	100	0	0
4/1/2004 0:00:00	520	1	0	2	0	0
4/1/2004 0:00:00	520	1	2	519	0	0
4/1/2004 0:00:00	520	1	52	4	0	0
4/1/2004 0:00:00	520	2	0	4	0	0
4/1/2004 0:00:00	520	2	2	262	0	0
4/1/2004 0:00:00	520	2	3	1	0	0
4/1/2004 0:00:00	520	2	49	1	0	0
4/1/2004 0:00:00	520	2	52	18	0	0
4/1/2004 0:00:00	520	3	0	4	0	0
4/1/2004 0:00:00	520	3	2	103	0	0
4/1/2004 0:00:00	520	3	3	2	0	0
4/1/2004 0:00:00	520	3	52	7	0	0
4/1/2004 0:00:00	703	1	2	4	0	0
4/1/2004 0:00:00	703	1	28	1	0	0
4/1/2004 0:00:00	703	3	2	1	0	0
4/1/2004 0:00:00	703	3	49	1	0	0
4/1/2004 0:00:00	704	1	2	2	0	0
4/1/2004 0:00:00	704	2	0	1	0	0
4/1/2004 0:00:00	704	2	2	4	0	0
4/1/2004 0:00:00	704	2	28	1	0	0
4/1/2004 0:00:00	704	2	67	1	0	0
4/1/2004 0:00:00	801	1	0	1	0	0
4/1/2004 0:00:00	801	1	2	26	0	0
4/1/2004 0:00:00	801	1	49	1	0	0
4/1/2004 0:00:00	801	1	52	1	0	0
4/1/2004 0:00:00	801	2	0	2	0	0
4/1/2004 0:00:00	801	2	2	21	0	0
4/1/2004 0:00:00	801	2	49	1	0	0
4/1/2004 0:00:00	801	2	52	2	0	0
4/1/2004 0:00:00	801	3	0	1	0	0
4/1/2004 0:00:00	801	3	2	61	0	0
4/1/2004 0:00:00	804	1	0	1	0	0
4/1/2004 0:00:00	804	1	2	21	0	0
4/1/2004 0:00:00	804	1	6	1	0	0
4/1/2004 0:00:00	804	1	49	1	0	0
4/1/2004 0:00:00	804	2	2	6	0	0
4/1/2004 0:00:00	804	3	2	17	0	0
4/3/2004 0:00:00	405	1	2	18	0	0
4/3/2004 0:00:00	405	1	10	19	0	0
4/3/2004 0:00:00	405	1	52	77	0	0
4/3/2004 0:00:00	405	1	59	3	0	0
4/3/2004 0:00:00	405	2	2	26	0	0
4/3/2004 0:00:00	405	2	10	4	0	0
4/3/2004 0:00:00	405	2	14	1	0	0
4/3/2004 0:00:00	405	2	15	1	0	0
4/3/2004 0:00:00	405	2	52	92	0	0
4/3/2004 0:00:00	405	2	59	1	0	0
4/3/2004 0:00:00	405	3	2	46	0	0
4/3/2004 0:00:00	405	3	10	10	0	0
4/3/2004 0:00:00	405	3	14	1	0	0
4/3/2004 0:00:00	405	3	20	1	0	0
4/3/2004 0:00:00	405	3	52	259	0	0
4/3/2004 0:00:00	405	3	59	4	0	0
4/3/2004 0:00:00	411	1	2	11	0	0
4/3/2004 0:00:00	411	1	10	39	0	0
4/3/2004 0:00:00	411	1	19	1	0	0
4/3/2004 0:00:00	411	1	52	95	0	0
4/3/2004 0:00:00	411	1	66	1	0	0
4/3/2004 0:00:00	411	2	2	15	0	0
4/3/2004 0:00:00	411	2	10	79	0	0
4/3/2004 0:00:00	411	2	19	1	0	0
4/3/2004 0:00:00	411	2	52	27	0	0
4/3/2004 0:00:00	411	2	59	2	0	0
4/3/2004 0:00:00	411	3	2	9	0	0
4/3/2004 0:00:00	411	3	10	75	0	0
4/3/2004 0:00:00	411	3	19	1	0	0
4/3/2004 0:00:00	411	3	20	1	0	0
4/3/2004 0:00:00	411	3	52	35	0	0
4/3/2004 0:00:00	411	3	59	5	0	0
4/3/2004 0:00:00	418	1	2	60	0	0
4/3/2004 0:00:00	418	1	10	100	0	0
4/3/2004 0:00:00	418	1	52	45	0	0
4/3/2004 0:00:00	418	2	2	100	0	0
4/3/2004 0:00:00	418	2	10	102	0	0
4/3/2004 0:00:00	418	2	19	3	0	0
4/3/2004 0:00:00	418	2	52	241	0	0
4/3/2004 0:00:00	418	3	2	80	0	0
4/3/2004 0:00:00	418	3	10	129	0	0
4/3/2004 0:00:00	418	3	19	1	0	0
4/3/2004 0:00:00	418	3	52	201	0	0
4/3/2004 0:00:00	418	3	59	2	0	0
4/3/2004 0:00:00	602	1	0	1	0	0
4/3/2004 0:00:00	602	1	2	275	0	0
4/3/2004 0:00:00	602	1	10	5	0	0
4/3/2004 0:00:00	602	1	19	3	0	0
4/3/2004 0:00:00	602	1	20	1	0	0
4/3/2004 0:00:00	602	1	52	49	0	0
4/3/2004 0:00:00	602	2	0	2	0	0
4/3/2004 0:00:00	602	2	2	392	0	0
4/3/2004 0:00:00	602	2	10	8	0	0
4/3/2004 0:00:00	602	2	19	1	0	0
4/3/2004 0:00:00	602	2	52	113	0	0
4/3/2004 0:00:00	602	3	0	1	0	0
4/3/2004 0:00:00	602	3	2	125	0	0
4/3/2004 0:00:00	602	3	10	1	0	0
4/3/2004 0:00:00	602	3	52	45	0	0
4/3/2004 0:00:00	606	1	2	30	0	0
4/3/2004 0:00:00	606	1	10	2	0	0
4/3/2004 0:00:00	606	1	19	2	0	0
4/3/2004 0:00:00	606	1	20	6	0	0
4/3/2004 0:00:00	606	1	49	2	0	0
4/3/2004 0:00:00	606	1	52	23	0	0
4/3/2004 0:00:00	606	2	2	149	0	0
4/3/2004 0:00:00	606	2	10	2	0	0
4/3/2004 0:00:00	606	2	19	3	0	0
4/3/2004 0:00:00	606	2	20	59	0	0
4/3/2004 0:00:00	606	2	49	1	0	0
4/3/2004 0:00:00	606	2	52	89	0	0
4/3/2004 0:00:00	606	3	2	160	0	0
4/3/2004 0:00:00	606	3	10	2	0	0
4/3/2004 0:00:00	606	3	15	1	0	0
4/3/2004 0:00:00	606	3	20	19	0	0
4/3/2004 0:00:00	606	3	49	1	0	0
4/3/2004 0:00:00	606	3	52	66	0	0
4/3/2004 0:00:00	609	1	2	4	0	0
4/3/2004 0:00:00	609	1	8	1	0	0
4/3/2004 0:00:00	609	1	10	1	0	0
4/3/2004 0:00:00	609	1	19	2	0	0
4/3/2004 0:00:00	609	1	20	9	0	0
4/3/2004 0:00:00	609	1	49	1	0	0
4/3/2004 0:00:00	609	2	0	1	0	0
4/3/2004 0:00:00	609	2	2	3	0	0
4/3/2004 0:00:00	609	2	19	2	0	0
4/3/2004 0:00:00	609	2	20	6	0	0
4/3/2004 0:00:00	609	2	74	1	0	0
4/3/2004 0:00:00	609	3	2	6	0	0
4/3/2004 0:00:00	609	3	20	10	0	0
4/3/2004 0:00:00	609	3	49	1	0	0
4/3/2004 0:00:00	610	1	0	1	0	0
4/3/2004 0:00:00	610	1	2	341	0	0
4/3/2004 0:00:00	610	1	3	1	0	0
4/3/2004 0:00:00	610	1	10	4	0	0
4/3/2004 0:00:00	610	1	19	1	0	0
4/3/2004 0:00:00	610	1	20	8	0	0
4/3/2004 0:00:00	610	1	49	3	0	0
4/3/2004 0:00:00	610	1	52	95	0	0
4/3/2004 0:00:00	610	2	0	1	0	0
4/3/2004 0:00:00	610	2	2	72	0	0
4/3/2004 0:00:00	610	2	20	6	0	0
4/3/2004 0:00:00	610	2	52	3	0	0
4/3/2004 0:00:00	610	3	2	54	0	0
4/3/2004 0:00:00	610	3	20	9	0	0
4/3/2004 0:00:00	610	3	52	2	0	0
4/12/2004 0:00:00	809	1	2	3	0	0
4/12/2004 0:00:00	809	1	10	4	0	0
4/12/2004 0:00:00	809	2	2	2	0	0
4/12/2004 0:00:00	809	2	10	1	0	0
4/12/2004 0:00:00	809	3	0	1	0	0
4/12/2004 0:00:00	901	1	2	1	0	0
4/12/2004 0:00:00	901	1	10	1	0	0
4/12/2004 0:00:00	901	3	49	1	0	0
4/12/2004 0:00:00	910	1	6	1	0	0
4/12/2004 0:00:00	910	1	9	3	0	0
4/12/2004 0:00:00	910	2	6	1	0	0
4/12/2004 0:00:00	910	2	9	1	0	0
4/12/2004 0:00:00	910	3	6	1	0	0
4/12/2004 0:00:00	912	1	3	2	0	0
4/12/2004 0:00:00	912	1	6	2	0	0
4/12/2004 0:00:00	912	1	9	3	0	0
4/12/2004 0:00:00	912	1	49	22	0	0
4/12/2004 0:00:00	912	2	3	2	0	0
4/12/2004 0:00:00	912	2	6	1	0	0
4/12/2004 0:00:00	912	2	9	3	0	0
4/12/2004 0:00:00	912	2	49	5	0	0
4/12/2004 0:00:00	912	3	3	1	0	0
4/12/2004 0:00:00	912	3	6	2	0	0
4/12/2004 0:00:00	912	3	8	1	0	0
4/12/2004 0:00:00	912	3	9	1	0	0
4/12/2004 0:00:00	912	3	49	6	0	0
4/12/2004 0:00:00	914	1	49	4	0	0
4/12/2004 0:00:00	914	2	49	3	0	0
4/12/2004 0:00:00	914	3	3	1	0	0
4/12/2004 0:00:00	914	3	49	4	0	0
4/12/2004 0:00:00	915	1	2	1	0	0
4/12/2004 0:00:00	915	2	0	1	0	0
4/12/2004 0:00:00	915	3	49	2	0	0
4/12/2004 0:00:00	918	1	49	3	0	0
4/12/2004 0:00:00	918	2	49	1	0	0
4/12/2004 0:00:00	918	3	49	4	0	0
4/13/2004 0:00:00	706	1	28	1	0	0
4/13/2004 0:00:00	706	2	0	2	0	0
4/13/2004 0:00:00	706	2	2	2	0	0
4/13/2004 0:00:00	706	2	19	1	0	0
4/13/2004 0:00:00	706	3	0	3	0	0
4/13/2004 0:00:00	706	3	28	1	0	0
4/13/2004 0:00:00	707	2	0	3	0	0
4/13/2004 0:00:00	707	2	19	1	0	0
4/13/2004 0:00:00	707	2	64	2	0	0
4/13/2004 0:00:00	707	2	67	1	0	0
4/13/2004 0:00:00	707	3	0	4	0	0
4/13/2004 0:00:00	711	2	64	1	0	0
4/13/2004 0:00:00	711	3	0	1	0	0
4/13/2004 0:00:00	711	3	64	2	0	0
4/13/2004 0:00:00	716	1	8	2	0	0
4/13/2004 0:00:00	716	1	9	1	0	0
4/13/2004 0:00:00	716	2	28	5	0	0
4/13/2004 0:00:00	716	3	28	1	0	0
4/13/2004 0:00:00	812	2	28	1	0	0
4/13/2004 0:00:00	812	2	49	6	0	0
4/13/2004 0:00:00	812	3	2	1	0	0
4/13/2004 0:00:00	812	3	44	1	0	0
4/13/2004 0:00:00	815	1	49	1	0	0
4/13/2004 0:00:00	906	1	3	2	0	0
4/13/2004 0:00:00	906	1	49	2	0	0
4/13/2004 0:00:00	906	2	49	1	0	0
4/13/2004 0:00:00	906	3	49	1	0	0
4/13/2004 0:00:00	919	1	49	1	0	0
4/13/2004 0:00:00	919	1	64	1	0	0
4/13/2004 0:00:00	919	2	67	1	0	0
4/13/2004 0:00:00	919	3	49	1	0	0
4/14/2004 0:00:00	504	1	0	7	0	0
4/14/2004 0:00:00	504	1	2	177	0	0
4/14/2004 0:00:00	504	1	10	27	0	0
4/14/2004 0:00:00	504	1	20	1	0	0
4/14/2004 0:00:00	504	1	49	1	0	0
4/14/2004 0:00:00	504	1	52	3	0	0
4/14/2004 0:00:00	504	2	0	8	0	0
4/14/2004 0:00:00	504	2	2	101	0	0
4/14/2004 0:00:00	504	2	10	25	0	0
4/14/2004 0:00:00	504	2	19	1	0	0
4/14/2004 0:00:00	504	2	49	1	0	0
4/14/2004 0:00:00	504	2	52	1	0	0
4/14/2004 0:00:00	504	3	0	1	0	0
4/14/2004 0:00:00	504	3	2	70	0	0
4/14/2004 0:00:00	504	3	10	15	0	0
4/14/2004 0:00:00	504	3	19	1	0	0
4/14/2004 0:00:00	504	3	52	2	0	0
4/14/2004 0:00:00	508	1	2	76	0	0
4/14/2004 0:00:00	508	1	10	4	0	0
4/14/2004 0:00:00	508	2	2	34	0	0
4/14/2004 0:00:00	508	2	10	7	0	0
4/14/2004 0:00:00	508	2	19	1	0	0
4/14/2004 0:00:00	508	2	64	1	0	0
4/14/2004 0:00:00	508	3	0	2	0	0
4/14/2004 0:00:00	508	3	2	17	0	0
4/14/2004 0:00:00	508	3	3	1	0	0
4/14/2004 0:00:00	508	3	8	1	0	0
4/14/2004 0:00:00	508	3	10	3	0	0
4/14/2004 0:00:00	508	3	19	1	0	0
4/14/2004 0:00:00	513	1	2	34	0	0
4/14/2004 0:00:00	513	1	3	1	0	0
4/14/2004 0:00:00	513	1	10	1	0	0
4/14/2004 0:00:00	513	1	19	2	0	0
4/14/2004 0:00:00	513	1	67	1	0	0
4/14/2004 0:00:00	513	2	0	1	0	0
4/14/2004 0:00:00	513	2	2	20	0	0
4/14/2004 0:00:00	513	2	10	4	0	0
4/14/2004 0:00:00	513	3	2	28	0	0
4/14/2004 0:00:00	513	3	10	5	0	0
4/14/2004 0:00:00	513	3	19	1	0	0
4/14/2004 0:00:00	519	1	0	1	0	0
4/14/2004 0:00:00	519	1	2	39	0	0
4/14/2004 0:00:00	519	1	10	2	0	0
4/14/2004 0:00:00	519	1	20	2	0	0
4/14/2004 0:00:00	519	1	52	1	0	0
4/14/2004 0:00:00	519	2	2	42	0	0
4/14/2004 0:00:00	519	2	3	1	0	0
4/14/2004 0:00:00	519	2	10	2	0	0
4/14/2004 0:00:00	519	2	20	3	0	0
4/14/2004 0:00:00	519	2	49	1	0	0
4/14/2004 0:00:00	519	2	52	3	0	0
4/14/2004 0:00:00	519	3	0	1	0	0
4/14/2004 0:00:00	519	3	2	26	0	0
4/14/2004 0:00:00	519	3	3	1	0	0
4/14/2004 0:00:00	519	3	10	1	0	0
4/14/2004 0:00:00	519	3	20	1	0	0
4/14/2004 0:00:00	520	1	2	4	0	0
4/14/2004 0:00:00	520	1	10	3	0	0
4/14/2004 0:00:00	520	2	0	3	0	0
4/14/2004 0:00:00	520	2	2	18	0	0
4/14/2004 0:00:00	520	2	10	1	0	0
4/14/2004 0:00:00	520	2	20	1	0	0
4/14/2004 0:00:00	520	3	0	1	0	0
4/14/2004 0:00:00	520	3	2	69	0	0
4/14/2004 0:00:00	520	3	10	6	0	0
4/14/2004 0:00:00	703	1	2	1	0	0
4/14/2004 0:00:00	703	1	3	2	0	0
4/14/2004 0:00:00	703	1	49	1	0	0
4/14/2004 0:00:00	703	1	53	1	0	0
4/14/2004 0:00:00	703	2	2	3	0	0
4/14/2004 0:00:00	703	2	3	4	0	0
4/14/2004 0:00:00	703	3	2	2	0	0
4/14/2004 0:00:00	703	3	49	2	0	0
4/14/2004 0:00:00	704	1	0	1	0	0
4/14/2004 0:00:00	704	1	49	1	0	0
4/14/2004 0:00:00	704	1	67	1	0	0
4/14/2004 0:00:00	704	2	19	1	0	0
4/14/2004 0:00:00	704	3	0	1	0	0
4/14/2004 0:00:00	801	1	0	1	0	0
4/14/2004 0:00:00	801	1	2	10	0	0
4/14/2004 0:00:00	801	2	2	13	0	0
4/14/2004 0:00:00	801	2	8	1	0	0
4/14/2004 0:00:00	801	2	10	1	0	0
4/14/2004 0:00:00	801	3	0	1	0	0
4/14/2004 0:00:00	801	3	2	11	0	0
4/14/2004 0:00:00	804	1	2	3	0	0
4/14/2004 0:00:00	804	1	10	1	0	0
4/14/2004 0:00:00	804	2	0	1	0	0
4/14/2004 0:00:00	804	2	2	4	0	0
4/14/2004 0:00:00	804	3	2	3	0	0
4/14/2004 0:00:00	804	3	10	1	0	0
4/15/2004 0:00:00	323	1	2	4	0	0
4/15/2004 0:00:00	323	1	10	1	0	0
4/15/2004 0:00:00	323	1	14	1	0	0
4/15/2004 0:00:00	323	1	52	39	0	0
4/15/2004 0:00:00	323	1	59	2	0	0
4/15/2004 0:00:00	323	2	14	1	0	0
4/15/2004 0:00:00	323	2	52	12	0	0
4/15/2004 0:00:00	323	2	59	1	0	0
4/15/2004 0:00:00	323	3	52	10	0	0
4/15/2004 0:00:00	323	3	59	1	0	0
4/15/2004 0:00:00	411	1	2	34	0	0
4/15/2004 0:00:00	411	1	10	5	0	0
4/15/2004 0:00:00	411	1	20	1	0	0
4/15/2004 0:00:00	411	1	48	1	0	0
4/15/2004 0:00:00	411	1	52	92	0	0
4/15/2004 0:00:00	411	2	2	21	0	0
4/15/2004 0:00:00	411	2	10	1	0	0
4/15/2004 0:00:00	411	2	20	2	0	0
4/15/2004 0:00:00	411	2	52	199	0	0
4/15/2004 0:00:00	411	3	2	26	0	0
4/15/2004 0:00:00	411	3	10	1	0	0
4/15/2004 0:00:00	411	3	52	138	0	0
4/15/2004 0:00:00	418	1	2	21	0	0
4/15/2004 0:00:00	418	1	10	32	0	0
4/15/2004 0:00:00	418	1	52	21	0	0
4/15/2004 0:00:00	418	2	2	9	0	0
4/15/2004 0:00:00	418	2	10	13	0	0
4/15/2004 0:00:00	418	2	52	10	0	0
4/15/2004 0:00:00	418	2	59	1	0	0
4/15/2004 0:00:00	418	3	2	15	0	0
4/15/2004 0:00:00	418	3	10	15	0	0
4/15/2004 0:00:00	418	3	20	1	0	0
4/15/2004 0:00:00	418	3	52	21	0	0
4/15/2004 0:00:00	501	1	0	1	0	0
4/15/2004 0:00:00	501	1	2	17	0	0
4/15/2004 0:00:00	501	1	10	1	0	0
4/15/2004 0:00:00	501	1	52	8	0	0
4/15/2004 0:00:00	501	2	2	5	0	0
4/15/2004 0:00:00	501	2	10	5	0	0
4/15/2004 0:00:00	501	2	52	3	0	0
4/15/2004 0:00:00	501	3	0	1	0	0
4/15/2004 0:00:00	501	3	2	25	0	0
4/15/2004 0:00:00	501	3	10	8	0	0
4/15/2004 0:00:00	501	3	19	3	0	0
4/15/2004 0:00:00	501	3	52	6	0	0
4/15/2004 0:00:00	602	1	0	1	0	0
4/15/2004 0:00:00	602	1	2	119	0	0
4/15/2004 0:00:00	602	1	10	13	0	0
4/15/2004 0:00:00	602	1	20	2	0	0
4/15/2004 0:00:00	602	1	52	7	0	0
4/15/2004 0:00:00	602	2	0	2	0	0
4/15/2004 0:00:00	602	2	2	65	0	0
4/15/2004 0:00:00	602	2	10	6	0	0
4/15/2004 0:00:00	602	2	52	18	0	0
4/15/2004 0:00:00	602	3	0	4	0	0
4/15/2004 0:00:00	602	3	2	46	0	0
4/15/2004 0:00:00	602	3	10	5	0	0
4/15/2004 0:00:00	602	3	20	1	0	0
4/15/2004 0:00:00	602	3	52	22	0	0
4/15/2004 0:00:00	606	1	0	3	0	0
4/15/2004 0:00:00	606	1	2	31	0	0
4/15/2004 0:00:00	606	1	10	13	0	0
4/15/2004 0:00:00	606	1	20	6	0	0
4/15/2004 0:00:00	606	1	52	2	0	0
4/15/2004 0:00:00	606	2	0	1	0	0
4/15/2004 0:00:00	606	2	2	14	0	0
4/15/2004 0:00:00	606	2	10	2	0	0
4/15/2004 0:00:00	606	2	20	4	0	0
4/15/2004 0:00:00	606	3	0	1	0	0
4/15/2004 0:00:00	606	3	2	27	0	0
4/15/2004 0:00:00	606	3	10	3	0	0
4/15/2004 0:00:00	606	3	20	6	0	0
4/15/2004 0:00:00	606	3	52	3	0	0
4/15/2004 0:00:00	609	1	0	4	0	0
4/15/2004 0:00:00	609	1	2	5	0	0
4/15/2004 0:00:00	609	1	8	1	0	0
4/15/2004 0:00:00	609	1	10	1	0	0
4/15/2004 0:00:00	609	1	19	1	0	0
4/15/2004 0:00:00	609	1	20	3	0	0
4/15/2004 0:00:00	609	1	52	1	0	0
4/15/2004 0:00:00	609	2	0	1	0	0
4/15/2004 0:00:00	609	2	2	4	0	0
4/15/2004 0:00:00	609	2	10	3	0	0
4/15/2004 0:00:00	609	3	2	5	0	0
4/15/2004 0:00:00	609	3	20	7	0	0
4/15/2004 0:00:00	609	3	52	1	0	0
4/15/2004 0:00:00	610	1	2	11	0	0
4/15/2004 0:00:00	610	1	10	1	0	0
4/15/2004 0:00:00	610	2	0	2	0	0
4/15/2004 0:00:00	610	2	2	9	0	0
4/15/2004 0:00:00	610	3	2	9	0	0
4/15/2004 0:00:00	610	3	10	3	0	0
4/15/2004 0:00:00	610	3	20	1	0	0
4/16/2004 0:00:00	340	1	2	44	0	0
4/16/2004 0:00:00	340	1	10	15	0	0
4/16/2004 0:00:00	340	1	52	522	0	0
4/16/2004 0:00:00	340	2	2	19	0	0
4/16/2004 0:00:00	340	2	10	29	0	0
4/16/2004 0:00:00	340	2	52	303	0	0
4/16/2004 0:00:00	340	3	2	11	0	0
4/16/2004 0:00:00	340	3	10	37	0	0
4/16/2004 0:00:00	340	3	20	4	0	0
4/16/2004 0:00:00	340	3	52	273	0	0
4/16/2004 0:00:00	342	1	0	1	0	0
4/16/2004 0:00:00	342	1	2	9	0	0
4/16/2004 0:00:00	342	1	10	12	0	0
4/16/2004 0:00:00	342	1	19	1	0	0
4/16/2004 0:00:00	342	1	34	1	0	0
4/16/2004 0:00:00	342	1	52	12	0	0
4/16/2004 0:00:00	342	1	59	1	0	0
4/16/2004 0:00:00	342	2	0	1	0	0
4/16/2004 0:00:00	342	2	2	14	0	0
4/16/2004 0:00:00	342	2	10	1	0	0
4/16/2004 0:00:00	342	2	15	1	0	0
4/16/2004 0:00:00	342	2	20	1	0	0
4/16/2004 0:00:00	342	2	34	2	0	0
4/16/2004 0:00:00	342	2	52	5	0	0
4/16/2004 0:00:00	342	3	0	1	0	0
4/16/2004 0:00:00	342	3	2	9	0	0
4/16/2004 0:00:00	342	3	10	3	0	0
4/16/2004 0:00:00	342	3	52	15	0	0
4/16/2004 0:00:00	343	1	2	62	0	0
4/16/2004 0:00:00	343	1	10	44	0	0
4/16/2004 0:00:00	343	1	52	217	0	0
4/16/2004 0:00:00	343	1	59	8	0	0
4/16/2004 0:00:00	343	1	75	4	0	0
4/16/2004 0:00:00	343	2	2	145	0	0
4/16/2004 0:00:00	343	2	10	12	0	0
4/16/2004 0:00:00	343	2	52	346	0	0
4/16/2004 0:00:00	343	2	59	2	0	0
4/16/2004 0:00:00	343	2	75	1	0	0
4/16/2004 0:00:00	343	3	2	72	0	0
4/16/2004 0:00:00	343	3	10	6	0	0
4/16/2004 0:00:00	343	3	52	286	0	0
4/16/2004 0:00:00	343	3	59	2	0	0
4/16/2004 0:00:00	344	1	2	159	0	0
4/16/2004 0:00:00	344	1	10	13	0	0
4/16/2004 0:00:00	344	1	20	1	0	0
4/16/2004 0:00:00	344	1	52	634	0	0
4/16/2004 0:00:00	344	1	59	7	0	0
4/16/2004 0:00:00	344	1	69	1	0	0
4/16/2004 0:00:00	344	1	75	4	0	0
4/16/2004 0:00:00	344	2	2	228	0	0
4/16/2004 0:00:00	344	2	10	25	0	0
4/16/2004 0:00:00	344	2	49	1	0	0
4/16/2004 0:00:00	344	2	52	546	0	0
4/16/2004 0:00:00	344	2	59	14	0	0
4/16/2004 0:00:00	344	2	69	3	0	0
4/16/2004 0:00:00	344	2	70	2	0	0
4/16/2004 0:00:00	344	2	75	10	0	0
4/16/2004 0:00:00	344	3	2	240	0	0
4/16/2004 0:00:00	344	3	10	78	0	0
4/16/2004 0:00:00	344	3	52	566	0	0
4/16/2004 0:00:00	344	3	59	15	0	0
4/16/2004 0:00:00	344	3	75	3	0	0
4/16/2004 0:00:00	345	1	2	393	0	0
4/16/2004 0:00:00	345	1	10	40	0	0
4/16/2004 0:00:00	345	1	34	1	0	0
4/16/2004 0:00:00	345	1	49	1	0	0
4/16/2004 0:00:00	345	1	52	171	0	0
4/16/2004 0:00:00	345	1	59	19	0	0
4/16/2004 0:00:00	345	1	69	1	0	0
4/16/2004 0:00:00	345	1	75	8	0	0
4/16/2004 0:00:00	345	2	2	150	0	0
4/16/2004 0:00:00	345	2	10	19	0	0
4/16/2004 0:00:00	345	2	20	1	0	0
4/16/2004 0:00:00	345	2	52	249	0	0
4/16/2004 0:00:00	345	2	59	5	0	0
4/16/2004 0:00:00	345	2	75	4	0	0
4/16/2004 0:00:00	345	3	2	85	0	0
4/16/2004 0:00:00	345	3	10	14	0	0
4/16/2004 0:00:00	345	3	15	1	0	0
4/16/2004 0:00:00	345	3	52	154	0	0
4/16/2004 0:00:00	345	3	59	4	0	0
4/16/2004 0:00:00	345	3	69	1	0	0
4/16/2004 0:00:00	346	1	2	31	0	0
4/16/2004 0:00:00	346	1	10	2	0	0
4/16/2004 0:00:00	346	1	33	1	0	0
4/16/2004 0:00:00	346	1	52	119	0	0
4/16/2004 0:00:00	346	1	70	3	0	0
4/16/2004 0:00:00	346	1	75	8	0	0
4/16/2004 0:00:00	346	3	2	1	0	0
4/16/2004 0:00:00	346	3	10	1	0	0
4/16/2004 0:00:00	346	3	52	24	0	0
4/16/2004 0:00:00	405	1	2	18	0	0
4/16/2004 0:00:00	405	1	10	4	0	0
4/16/2004 0:00:00	405	1	52	11	0	0
4/16/2004 0:00:00	405	2	2	32	0	0
4/16/2004 0:00:00	405	2	10	1	0	0
4/16/2004 0:00:00	405	2	20	1	0	0
4/16/2004 0:00:00	405	2	52	13	0	0
4/16/2004 0:00:00	405	3	2	34	0	0
4/16/2004 0:00:00	405	3	10	1	0	0
4/16/2004 0:00:00	405	3	52	16	0	0
4/26/2004 0:00:00	809	1	10	7	0	0
4/26/2004 0:00:00	809	1	99	5	0	0
4/26/2004 0:00:00	809	2	0	2	0	0
4/26/2004 0:00:00	809	2	10	2	0	0
4/26/2004 0:00:00	809	2	49	1	0	0
4/26/2004 0:00:00	809	3	3	2	0	0
4/26/2004 0:00:00	809	3	10	5	0	0
4/26/2004 0:00:00	901	1	0	1	0	0
4/26/2004 0:00:00	901	1	3	2	0	0
4/26/2004 0:00:00	901	1	10	2	0	0
4/26/2004 0:00:00	901	1	49	1	0	0
4/26/2004 0:00:00	901	2	6	1	0	0
4/26/2004 0:00:00	902	1	10	1	0	0
4/26/2004 0:00:00	902	1	49	1	0	0
4/26/2004 0:00:00	902	2	3	1	0	0
4/26/2004 0:00:00	906	1	3	1	0	0
4/26/2004 0:00:00	906	1	6	1	0	0
4/26/2004 0:00:00	906	1	49	2	0	0
4/26/2004 0:00:00	906	2	3	3	0	0
4/26/2004 0:00:00	906	2	6	2	0	0
4/26/2004 0:00:00	906	2	49	4	0	0
4/26/2004 0:00:00	906	3	3	3	0	0
4/26/2004 0:00:00	906	3	6	1	0	0
